toret,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
0,0.51403634714928,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752,0.60509184392752
1,0.00957318126836012,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347,0.0158572492816347
2,0.00386168158680007,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053,0.00668647845468053
3,0.0015552662037037,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168,0.00241284932296168
4,0.000869630973986691,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468,0.00126492801071468
5,0.000635677393722686,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855,0.000858034321372855
6,0.000375156315131305,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906,0.000859986076415906
7,0.000262662522435757,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368,0.000647808248758368
8,0.000278551532033426,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129,0.000546273956389129
9,0.000105965878986966,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093,0.000242494786362093
