toret,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8,0.0000591593456976366,0,0.0000293698694509303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7,0.0000577625669684761,0.0000593181380036481,0.000120838620022959,0.00014829534500912023,0.00011863627600729619,8.8977207005472143E-05,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481,0.0000593181380036481
-6,0.0000282039711191336,0,0.000567350473289737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,0.000280343701377889,0.000113554101432201,0.00120167648524283,0.00028388525358050251,0.00022710820286440199,0.00017033115214830149,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201,0.000113554101432201
-4,0.000116466974333591,0.000112876372153399,0.00444043373010757,0.00028219093038349749,0.00022575274430679799,0.00016931455823009848,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399,0.000112876372153399
-3,0,0,0.0109766354474048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,0.000355344980752147,0.000390308343591437,0.0229308065881514,0.00097577085897859251,0.00078061668718287401,0.00058546251538715551,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437,0.000390308343591437
-1,0.0563681877130018,0.0430940055518043,0.0556704794353857,0.10773501387951076,0.086188011103608603,0.064641008327706445,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043,0.0430940055518043
0,0.150900560012108,0.160757441341124,0.164633867799552,0.40189360335280999,0.32151488268224798,0.24113616201168597,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124,0.160757441341124
